"Txhash","Blockno","UnixTimestamp","DateTime","From","To","Quantity","Method"
"0xc8768d09c33a33a5eb86c183c3a84d669e2366f74541da4e1175519d25190f71","21936852","1638189877","2021-11-29 12:44:37","0xdb6f1920a889355780af7570773609bd8cb1f498","0xba93f37118f9d0ac9f620cd7bfb9fd79635db7d3","1,478.338445923262732818","0x415565b0"
"0xe11e9041d3042286f092d5b4829c11d87d5ba5ed2350215e13d2d4a76d94727d","21943941","1638207121","2021-11-29 17:32:01","0x78e16d2facb80ac536887d1376acd4eeedf2fa08","0x817e16b222e0b88bb1dc781445f1a0dba4696f9f","36,979.437366905730276447","Swap Exact ETH For Tokens"
"0x674112bb064a92a5c59424f260ecf62c666f9dcbae865e433eb6f870d2979701","21944035","1638207341","2021-11-29 17:35:41","0x78e16d2facb80ac536887d1376acd4eeedf2fa08","0x817e16b222e0b88bb1dc781445f1a0dba4696f9f","30,128.788452355562239407","Swap Exact ETH For Tokens"
"0xe2e5892690550f3fb6b86b0424e4bfe926db9fe6ede676208029f30c5c475cc9","21944110","1638207495","2021-11-29 17:38:15","0x817e16b222e0b88bb1dc781445f1a0dba4696f9f","0x78e16d2facb80ac536887d1376acd4eeedf2fa08","63,752.882315729058742496","Add Liquidity ETH"
"0x2f16563814c75f92216ae7e4ef8b548bdca06aeb88ce08a2ecd54c375acfea2b","21946934","1638214729","2021-11-29 19:38:49","0xba93f37118f9d0ac9f620cd7bfb9fd79635db7d3","0x817e16b222e0b88bb1dc781445f1a0dba4696f9f","237,500","Transfer"
"0x4f81226ee0188d27f52e9edc6b9337a44cef1dc5daf5def8d5e6dc0ac990cd19","21946988","1638214841","2021-11-29 19:40:41","0x78e16d2facb80ac536887d1376acd4eeedf2fa08","0xdb6f1920a889355780af7570773609bd8cb1f498","1,488.845021573834419191","0x415565b0"
"0x4f81226ee0188d27f52e9edc6b9337a44cef1dc5daf5def8d5e6dc0ac990cd19","21946988","1638214841","2021-11-29 19:40:41","0xdb6f1920a889355780af7570773609bd8cb1f498","0x96c195f6643a3d797cb90cb6ba0ae2776d51b5f3","4.18598500582075081","0x415565b0"
"0x4f81226ee0188d27f52e9edc6b9337a44cef1dc5daf5def8d5e6dc0ac990cd19","21946988","1638214841","2021-11-29 19:40:41","0xdb6f1920a889355780af7570773609bd8cb1f498","0xba93f37118f9d0ac9f620cd7bfb9fd79635db7d3","1,410.216829946790070841","0x415565b0"
"0x6dfbd9e2153ac10895fb1444102a4fb1a55e09fdcfa48caa720f28e5f0785304","21950508","1638222878","2021-11-29 21:54:38","0xba93f37118f9d0ac9f620cd7bfb9fd79635db7d3","0x0a3b67b88adf575654e071cf9c3e8065fc365967","237,500","Transfer"
"0xe4ed7279a9dbca2a8a68d988544c6016d1c8af1dfef7483582fb45be83782dbd","21952762","1638228193","2021-11-29 23:23:13","0x78e16d2facb80ac536887d1376acd4eeedf2fa08","0xdb6f1920a889355780af7570773609bd8cb1f498","1,487.384027136028232557","0x415565b0"
"0xe4ed7279a9dbca2a8a68d988544c6016d1c8af1dfef7483582fb45be83782dbd","21952762","1638228193","2021-11-29 23:23:13","0xdb6f1920a889355780af7570773609bd8cb1f498","0x96c195f6643a3d797cb90cb6ba0ae2776d51b5f3","4.181877324549949767","0x415565b0"
"0xe4ed7279a9dbca2a8a68d988544c6016d1c8af1dfef7483582fb45be83782dbd","21952762","1638228193","2021-11-29 23:23:13","0xdb6f1920a889355780af7570773609bd8cb1f498","0xba93f37118f9d0ac9f620cd7bfb9fd79635db7d3","1,408.832992824936124391","0x415565b0"
"0x7d279226545d6c2e8b9a770eaa34f2002fe519074a2a7d11d246ddfe1312ca46","21971895","1638270488","2021-11-30 11:08:08","0x78e16d2facb80ac536887d1376acd4eeedf2fa08","0xdb6f1920a889355780af7570773609bd8cb1f498","38,161.710724347048222862","0x415565b0"
"0x7d279226545d6c2e8b9a770eaa34f2002fe519074a2a7d11d246ddfe1312ca46","21971895","1638270488","2021-11-30 11:08:08","0xdb6f1920a889355780af7570773609bd8cb1f498","0x96c195f6643a3d797cb90cb6ba0ae2776d51b5f3","102.157720134468419221","0x415565b0"
"0x7d279226545d6c2e8b9a770eaa34f2002fe519074a2a7d11d246ddfe1312ca46","21971895","1638270488","2021-11-30 11:08:08","0xdb6f1920a889355780af7570773609bd8cb1f498","0x722bf7ccf922974976272d7f6795e0caac7cf661","36,151.496672092556423966","0x415565b0"
"0xc2cde496e003f081624b988455063977b9ac6d7647e7b963282050bce1882cdf","21974142","1638275913","2021-11-30 12:38:33","0xba93f37118f9d0ac9f620cd7bfb9fd79635db7d3","0xce8e1e296c717d58b5e42138cec469e15ec5a54b","142,500","Transfer"
"0x79c89aaadc05b937473edd222dd00487770e08035afb0411d4e3f9694243c2a5","21977148","1638283318","2021-11-30 14:41:58","0x78e16d2facb80ac536887d1376acd4eeedf2fa08","0xdb6f1920a889355780af7570773609bd8cb1f498","1,448.359462884889119443","0x415565b0"
"0x79c89aaadc05b937473edd222dd00487770e08035afb0411d4e3f9694243c2a5","21977148","1638283318","2021-11-30 14:41:58","0xdb6f1920a889355780af7570773609bd8cb1f498","0x96c195f6643a3d797cb90cb6ba0ae2776d51b5f3","4.072157213694304403","0x415565b0"
"0x79c89aaadc05b937473edd222dd00487770e08035afb0411d4e3f9694243c2a5","21977148","1638283318","2021-11-30 14:41:58","0xdb6f1920a889355780af7570773609bd8cb1f498","0xba93f37118f9d0ac9f620cd7bfb9fd79635db7d3","1,371.869374599464160702","0x415565b0"
"0x1e29d0d87f8901e3fa8e2da6027da05b2c67fc4ac8f90c9b3034bb34b12639ab","21987013","1638305321","2021-11-30 20:48:41","0xefeea6f3a1bc5b165dcd855a69fa6f20945fbf92","0x78e16d2facb80ac536887d1376acd4eeedf2fa08","4,356.018090777673063136","Add Liquidity ETH"
"0xc5434d31b9f93fce3a8eb44e52ded463369ee987c867ac202dc95f30759d4c99","21987791","1638307053","2021-11-30 21:17:33","0x4b36c745993ebd4a004e73112b3670f680a478a6","0x78e16d2facb80ac536887d1376acd4eeedf2fa08","9,500","Add Liquidity ETH"
"0x86eeb231ffa37338609fa4769be04afecc37351d88594b04ed23520a74f5e626","21995877","1638324836","2021-12-01 02:13:56","0x78e16d2facb80ac536887d1376acd4eeedf2fa08","0xa17f7de14ee47efb1c822a7610781c3679bcdf92","289.434530830174930126","Swap Exact ETH For Tokens"
"0x2be33a88538543836550e4e9c20b22948274ddd94ce35023c792a250073f6232","22020197","1638379019","2021-12-01 17:16:59","0x7d4490ff7b8ee2a66e2c11f0a69a6916ac07d260","0x78e16d2facb80ac536887d1376acd4eeedf2fa08","47,500","Swap Exact Tokens For Tokens Supporting Fee On Transfer Tokens"
"0x3622206507c48d8a339d9623fe59bb24345f45dd9bc61c77b126e40d32254ab0","22020364","1638379621","2021-12-01 17:27:01","0x7d4490ff7b8ee2a66e2c11f0a69a6916ac07d260","0x78e16d2facb80ac536887d1376acd4eeedf2fa08","14,945.313957776836325445","Swap Exact Tokens For ETH Supporting Fee On Transfer Tokens"
"0xc3ecdb169ec1d38d2981f8b4401b53efffc365bd97eeb8978ade0b724672bcf4","22051202","1638453386","2021-12-02 13:56:26","0xefeea6f3a1bc5b165dcd855a69fa6f20945fbf92","0x78e16d2facb80ac536887d1376acd4eeedf2fa08","3,623.330893230714989425","Add Liquidity ETH"
"0xcc99e5da57ce966f62ebe5addcbe6714ae86fad7a5300fe294136683d55c38b2","22129663","1638631316","2021-12-04 15:21:56","0x78e16d2facb80ac536887d1376acd4eeedf2fa08","0xdb6f1920a889355780af7570773609bd8cb1f498","3,007.226922722000470685","0x415565b0"
"0xcc99e5da57ce966f62ebe5addcbe6714ae86fad7a5300fe294136683d55c38b2","22129663","1638631316","2021-12-04 15:21:56","0xdb6f1920a889355780af7570773609bd8cb1f498","0x96c195f6643a3d797cb90cb6ba0ae2776d51b5f3","8.455014877443710197","0x415565b0"
"0xcc99e5da57ce966f62ebe5addcbe6714ae86fad7a5300fe294136683d55c38b2","22129663","1638631316","2021-12-04 15:21:56","0xdb6f1920a889355780af7570773609bd8cb1f498","0xba93f37118f9d0ac9f620cd7bfb9fd79635db7d3","2,848.410743083761487033","0x415565b0"
"0xfb3d3ba9d7d7bc885bb7314072ec49cfc9c79859e919ef9921af9543162d3eea","22129824","1638631650","2021-12-04 15:27:30","0xba93f37118f9d0ac9f620cd7bfb9fd79635db7d3","0x9e0f85573bb0bc8438d3e8b9339bb8eed18d7742","589,000","Transfer"
"0xe4569677061279a573e676ed6729b58cc4f354705305d583fb0e350fb86f400d","22130174","1638632498","2021-12-04 15:41:38","0xba93f37118f9d0ac9f620cd7bfb9fd79635db7d3","0x9e0f85573bb0bc8438d3e8b9339bb8eed18d7742","47,500","Transfer"
"0x9092776b19fb41d6b1bfe3355aa0e05bf5edd83ff2077e90c48a0b0e397ef4d3","22130422","1638633010","2021-12-04 15:50:10","0xba93f37118f9d0ac9f620cd7bfb9fd79635db7d3","0x9e0f85573bb0bc8438d3e8b9339bb8eed18d7742","95,000","Transfer"
"0xec559589d9e7971a90c02a76016eb4c8a1883b97c5a5aa9822d28e98b944e84f","22132596","1638637926","2021-12-04 17:12:06","0x78e16d2facb80ac536887d1376acd4eeedf2fa08","0xdb6f1920a889355780af7570773609bd8cb1f498","76,971.158968185200021197","0x415565b0"
"0xec559589d9e7971a90c02a76016eb4c8a1883b97c5a5aa9822d28e98b944e84f","22132596","1638637926","2021-12-04 17:12:06","0xdb6f1920a889355780af7570773609bd8cb1f498","0x96c195f6643a3d797cb90cb6ba0ae2776d51b5f3","206.026133109145950683","0x415565b0"
"0xec559589d9e7971a90c02a76016eb4c8a1883b97c5a5aa9822d28e98b944e84f","22132596","1638637926","2021-12-04 17:12:06","0xdb6f1920a889355780af7570773609bd8cb1f498","0x722bf7ccf922974976272d7f6795e0caac7cf661","72,916.693694313365017066","0x415565b0"
"0x81062429828406f2e30ada066df51d11454df1e284615287d99fa35e1d6a9518","22137337","1638648046","2021-12-04 20:00:46","0x78e16d2facb80ac536887d1376acd4eeedf2fa08","0xdb6f1920a889355780af7570773609bd8cb1f498","1,426.195047854753537476","0x415565b0"
"0x81062429828406f2e30ada066df51d11454df1e284615287d99fa35e1d6a9518","22137337","1638648046","2021-12-04 20:00:46","0xdb6f1920a889355780af7570773609bd8cb1f498","0x96c195f6643a3d797cb90cb6ba0ae2776d51b5f3","4.009840513410174452","0x415565b0"
"0x81062429828406f2e30ada066df51d11454df1e284615287d99fa35e1d6a9518","22137337","1638648046","2021-12-04 20:00:46","0xdb6f1920a889355780af7570773609bd8cb1f498","0xba93f37118f9d0ac9f620cd7bfb9fd79635db7d3","1,350.875495743290993712","0x415565b0"
"0xc042be63dcd376f28ebfa53515c3586477bbfbfbcd22215cf85be8e9cc41c1fd","22139796","1638653258","2021-12-04 21:27:38","0xba93f37118f9d0ac9f620cd7bfb9fd79635db7d3","0xc2b7e194607a7fab13a31d7ad99e331db5ded766","114,000","Transfer"
"0x45c44f996f8d0bfe5928581f0668a024f5c9261ed265b6942512967158d03742","22139984","1638653646","2021-12-04 21:34:06","0xba93f37118f9d0ac9f620cd7bfb9fd79635db7d3","0xa502a3da91596828c9c6eccbf031cc55dfd612b1","114,000","Transfer"
"0x2f19a9f21f82f60ea976a5061c0e7a4aa5d1262179f6e1e434d9935679b03777","22140034","1638653751","2021-12-04 21:35:51","0xba93f37118f9d0ac9f620cd7bfb9fd79635db7d3","0xb8acac92c560a45827b398a75755470d2207d93c","114,000","Transfer"
"0x33a6f34e109584e343e021aee7eed711f32ad3a4e32d2e2e1aae92634b385a5f","22144720","1638663707","2021-12-05 00:21:47","0x78e16d2facb80ac536887d1376acd4eeedf2fa08","0xdb6f1920a889355780af7570773609bd8cb1f498","14,186.90412260824344407","0x415565b0"
"0x33a6f34e109584e343e021aee7eed711f32ad3a4e32d2e2e1aae92634b385a5f","22144720","1638663707","2021-12-05 00:21:47","0xdb6f1920a889355780af7570773609bd8cb1f498","0x96c195f6643a3d797cb90cb6ba0ae2776d51b5f3","39.887407403544612674","0x415565b0"
"0x33a6f34e109584e343e021aee7eed711f32ad3a4e32d2e2e1aae92634b385a5f","22144720","1638663707","2021-12-05 00:21:47","0xdb6f1920a889355780af7570773609bd8cb1f498","0xba93f37118f9d0ac9f620cd7bfb9fd79635db7d3","13,437.675545724545636199","0x415565b0"
"0xe8f392a9e0b24aeff55aa7035bc6996adca9e9e0070ef55d4df57fa4d10091d7","22144733","1638663733","2021-12-05 00:22:13","0x78e16d2facb80ac536887d1376acd4eeedf2fa08","0xdb6f1920a889355780af7570773609bd8cb1f498","5,636.65718322504627571","0x415565b0"
"0xe8f392a9e0b24aeff55aa7035bc6996adca9e9e0070ef55d4df57fa4d10091d7","22144733","1638663733","2021-12-05 00:22:13","0xdb6f1920a889355780af7570773609bd8cb1f498","0x96c195f6643a3d797cb90cb6ba0ae2776d51b5f3","15.847829767392453138","0x415565b0"
"0xe8f392a9e0b24aeff55aa7035bc6996adca9e9e0070ef55d4df57fa4d10091d7","22144733","1638663733","2021-12-05 00:22:13","0xdb6f1920a889355780af7570773609bd8cb1f498","0xba93f37118f9d0ac9f620cd7bfb9fd79635db7d3","5,338.977131515849374087","0x415565b0"
"0x555b4b29ac9fd1f6f6c657656f9b7c1ee8dbeb5d2f70874b81af864149ced71e","22144757","1638663781","2021-12-05 00:23:01","0x78e16d2facb80ac536887d1376acd4eeedf2fa08","0xdb6f1920a889355780af7570773609bd8cb1f498","2,810.227912004667659853","0x415565b0"
"0x555b4b29ac9fd1f6f6c657656f9b7c1ee8dbeb5d2f70874b81af864149ced71e","22144757","1638663781","2021-12-05 00:23:01","0xdb6f1920a889355780af7570773609bd8cb1f498","0x96c195f6643a3d797cb90cb6ba0ae2776d51b5f3","7.901139293971249054","0x415565b0"
"0x555b4b29ac9fd1f6f6c657656f9b7c1ee8dbeb5d2f70874b81af864149ced71e","22144757","1638663781","2021-12-05 00:23:01","0xdb6f1920a889355780af7570773609bd8cb1f498","0xba93f37118f9d0ac9f620cd7bfb9fd79635db7d3","2,661.815535500856516846","0x415565b0"
"0xbdb44dd457b10dba1e9c3af8e7adc9648b2875d4265b361abedfd0041a4fcba4","22144816","1638663903","2021-12-05 00:25:03","0xba93f37118f9d0ac9f620cd7bfb9fd79635db7d3","0x78e16d2facb80ac536887d1376acd4eeedf2fa08","47.5","Swap Exact Tokens For ETH Supporting Fee On Transfer Tokens"
"0xc039365fdf30d2bd34848b073eca3d132556e63eada46c2ee3201c8d745e5ae9","22144826","1638663923","2021-12-05 00:25:23","0xba93f37118f9d0ac9f620cd7bfb9fd79635db7d3","0x78e16d2facb80ac536887d1376acd4eeedf2fa08","30,400","Swap Exact Tokens For ETH Supporting Fee On Transfer Tokens"
"0x5aa012f17b3dbd4aa563e823e124b23b1fcfd9e60ab8b6f397b3c56e8cebd3d6","22144846","1638663967","2021-12-05 00:26:07","0x78e16d2facb80ac536887d1376acd4eeedf2fa08","0xba93f37118f9d0ac9f620cd7bfb9fd79635db7d3","17,079.328077734784125894","Swap Exact ETH For Tokens"
"0x044cc853910d8c6a9fde7089e1df6b3e6b501e8c4190e10e61912ddb10628ac1","22144867","1638664009","2021-12-05 00:26:49","0x78e16d2facb80ac536887d1376acd4eeedf2fa08","0xba93f37118f9d0ac9f620cd7bfb9fd79635db7d3","5,649.368049639159360443","Swap Exact ETH For Tokens"
"0x40e18faeb78685bb14d0205900ce42e74968abb590693b09a2b4ba013833901d","22144894","1638664063","2021-12-05 00:27:43","0xba93f37118f9d0ac9f620cd7bfb9fd79635db7d3","0x78e16d2facb80ac536887d1376acd4eeedf2fa08","61,750","Swap Exact Tokens For ETH Supporting Fee On Transfer Tokens"
"0x1f916bda73da65e9adbefcb742bc67694615cf62b24ec2f5e48b892d7e0351ca","22144919","1638664117","2021-12-05 00:28:37","0x78e16d2facb80ac536887d1376acd4eeedf2fa08","0xba93f37118f9d0ac9f620cd7bfb9fd79635db7d3","54,704.355799994769293507","Swap Exact ETH For Tokens"
"0x31aa0290f5700caf1916a5a547d9665cdf484d65c2cbf0fc857e25bd4187e069","22144952","1638664183","2021-12-05 00:29:43","0x78e16d2facb80ac536887d1376acd4eeedf2fa08","0xba93f37118f9d0ac9f620cd7bfb9fd79635db7d3","5,642.243791338353717027","Swap Exact ETH For Tokens"
"0xb3a80f56be7921cce7d950aa6af29729257c4722512868ee5560ed5eedc3c92a","22144962","1638664207","2021-12-05 00:30:07","0x78e16d2facb80ac536887d1376acd4eeedf2fa08","0xba93f37118f9d0ac9f620cd7bfb9fd79635db7d3","2,813.009093304210875222","Swap Exact ETH For Tokens"
"0x6e550516f949f80e43be7781ec5906913d2370cb282408fab1c1708e0673d683","22174237","1638731186","2021-12-05 19:06:26","0xefeea6f3a1bc5b165dcd855a69fa6f20945fbf92","0x78e16d2facb80ac536887d1376acd4eeedf2fa08","2,818.766265244384830574","Add Liquidity ETH"
"0xb3d93eb690e871d481ac1c501d0b682a76c82058cc5607d6574211c71db5501f","22178242","1638740489","2021-12-05 21:41:29","0xba93f37118f9d0ac9f620cd7bfb9fd79635db7d3","0x66b42b2f46a9c735bb318af2ad3c4460417f2eb8","47,500","Transfer"
"0xb7a2192441b5f7a0f133e832aa4f94519ce4b682be7587cf4823b35e85e02158","22178602","1638741473","2021-12-05 21:57:53","0x78e16d2facb80ac536887d1376acd4eeedf2fa08","0xdb6f1920a889355780af7570773609bd8cb1f498","1,404.419361568193168708","0x415565b0"
"0xb7a2192441b5f7a0f133e832aa4f94519ce4b682be7587cf4823b35e85e02158","22178602","1638741473","2021-12-05 21:57:53","0xdb6f1920a889355780af7570773609bd8cb1f498","0x96c195f6643a3d797cb90cb6ba0ae2776d51b5f3","3.94861674937418219","0x415565b0"
"0xb7a2192441b5f7a0f133e832aa4f94519ce4b682be7587cf4823b35e85e02158","22178602","1638741473","2021-12-05 21:57:53","0xdb6f1920a889355780af7570773609bd8cb1f498","0xba93f37118f9d0ac9f620cd7bfb9fd79635db7d3","1,330.249816298867393287","0x415565b0"
"0x08f640e1e02f9d45ad00ad4fc726d832ccfc164c376ac40ef2fd4b14ab61d735","22180607","1638746375","2021-12-05 23:19:35","0x7d4490ff7b8ee2a66e2c11f0a69a6916ac07d260","0x78e16d2facb80ac536887d1376acd4eeedf2fa08","47,500","Swap Exact Tokens For ETH Supporting Fee On Transfer Tokens"
"0x54eddf6b2b2d0aedea884e487ba2f3768ff7d4bc625861af87f695f20ba9464f","22197252","1638784286","2021-12-06 09:51:26","0xba93f37118f9d0ac9f620cd7bfb9fd79635db7d3","0x5ad0ae4dd76fb6a2903d2c4e2df75c78a2dcf718","218,500","Transfer"
"0x8b5d830a36f9c80528a4850618921eafbf89ee3f68e0c0b73807e26da2528576","22204689","1638802155","2021-12-06 14:49:15","0xba93f37118f9d0ac9f620cd7bfb9fd79635db7d3","0x4b36c745993ebd4a004e73112b3670f680a478a6","190,000","Transfer"
"0xf83c0bc5982a6bd0d22b6cef992270553709c0612974d6e4b5e3bdff3ce184b4","22213261","1638821278","2021-12-06 20:07:58","0x78e16d2facb80ac536887d1376acd4eeedf2fa08","0xdb6f1920a889355780af7570773609bd8cb1f498","1,446.447101806843050237","0x415565b0"
"0xf83c0bc5982a6bd0d22b6cef992270553709c0612974d6e4b5e3bdff3ce184b4","22213261","1638821278","2021-12-06 20:07:58","0xdb6f1920a889355780af7570773609bd8cb1f498","0x96c195f6643a3d797cb90cb6ba0ae2776d51b5f3","4.066780485638382255","0x415565b0"
"0xf83c0bc5982a6bd0d22b6cef992270553709c0612974d6e4b5e3bdff3ce184b4","22213261","1638821278","2021-12-06 20:07:58","0xdb6f1920a889355780af7570773609bd8cb1f498","0xba93f37118f9d0ac9f620cd7bfb9fd79635db7d3","1,370.058008192347633503","0x415565b0"
"0xc89cbdddcc77e26965bd62ff16fc9bca16891c6a4594a9a385f71c9be6d031f9","22216432","1638828225","2021-12-06 22:03:45","0x78e16d2facb80ac536887d1376acd4eeedf2fa08","0x7d4490ff7b8ee2a66e2c11f0a69a6916ac07d260","21,336.266230529182688419","Remove Liquidity With Permit"
"0x0c3c29298fd8dc571922622cdadf0ad267f3fd8941fe5ea5c931c39256f5cf01","22216477","1638828319","2021-12-06 22:05:19","0x78e16d2facb80ac536887d1376acd4eeedf2fa08","0x7d4490ff7b8ee2a66e2c11f0a69a6916ac07d260","40,538.924047463892916273","Remove Liquidity With Permit"
"0x661fafb993757d68257ac29f35860dd3e76aa08378b0fb61390aadb632f85db2","22235019","1638870437","2021-12-07 09:47:17","0x78e16d2facb80ac536887d1376acd4eeedf2fa08","0xa5e0829caced8ffdd4de3c43696c57f7d7a678ff","56,785.676405491294665795","Remove Liquidity ETH With Permit Supporting Fee On Transfer Tokens"
"0x661fafb993757d68257ac29f35860dd3e76aa08378b0fb61390aadb632f85db2","22235019","1638870437","2021-12-07 09:47:17","0xa5e0829caced8ffdd4de3c43696c57f7d7a678ff","0xba93f37118f9d0ac9f620cd7bfb9fd79635db7d3","53,946.457077554726327207","Remove Liquidity ETH With Permit Supporting Fee On Transfer Tokens"
"0x8b6e0dc9eb48b7a4dbfece3f37bc870d232629af0dbefccef68178900aa66ae5","22239497","1638879803","2021-12-07 12:23:23","0x78e16d2facb80ac536887d1376acd4eeedf2fa08","0xdb6f1920a889355780af7570773609bd8cb1f498","1,445.021327175460945416","0x415565b0"
"0x8b6e0dc9eb48b7a4dbfece3f37bc870d232629af0dbefccef68178900aa66ae5","22239497","1638879803","2021-12-07 12:23:23","0xdb6f1920a889355780af7570773609bd8cb1f498","0x96c195f6643a3d797cb90cb6ba0ae2776d51b5f3","4.062771827153339846","0x415565b0"
"0x8b6e0dc9eb48b7a4dbfece3f37bc870d232629af0dbefccef68178900aa66ae5","22239497","1638879803","2021-12-07 12:23:23","0xdb6f1920a889355780af7570773609bd8cb1f498","0xba93f37118f9d0ac9f620cd7bfb9fd79635db7d3","1,368.707530868336893773","0x415565b0"
"0xe5a31763526bc12a7869d84d10e797b57e4d850d20034613405966de8813bb67","22239512","1638879833","2021-12-07 12:23:53","0x78e16d2facb80ac536887d1376acd4eeedf2fa08","0xdb6f1920a889355780af7570773609bd8cb1f498","2,885.668061662242797206","0x415565b0"
"0xe5a31763526bc12a7869d84d10e797b57e4d850d20034613405966de8813bb67","22239512","1638879833","2021-12-07 12:23:53","0xdb6f1920a889355780af7570773609bd8cb1f498","0x96c195f6643a3d797cb90cb6ba0ae2776d51b5f3","8.113244201283673668","0x415565b0"
"0xe5a31763526bc12a7869d84d10e797b57e4d850d20034613405966de8813bb67","22239512","1638879833","2021-12-07 12:23:53","0xdb6f1920a889355780af7570773609bd8cb1f498","0xba93f37118f9d0ac9f620cd7bfb9fd79635db7d3","2,733.271581386317181252","0x415565b0"
"0xa31a0cbc5227e5f6220f4da1b373b2251072676a43f0f6f8522f0b7ffa5cd45d","22259457","1638923682","2021-12-08 00:34:42","0xba93f37118f9d0ac9f620cd7bfb9fd79635db7d3","0x78e16d2facb80ac536887d1376acd4eeedf2fa08","475","Swap Exact Tokens For ETH Supporting Fee On Transfer Tokens"
"0x3cd8cdf6c21aa0b6bcfbef61a76229d35468a07c6d5f1a65bf5eb0bb47031d7d","22259476","1638923720","2021-12-08 00:35:20","0xba93f37118f9d0ac9f620cd7bfb9fd79635db7d3","0x78e16d2facb80ac536887d1376acd4eeedf2fa08","475","Swap Exact Tokens For ETH Supporting Fee On Transfer Tokens"
"0x174a93e14cb786c27eda1a2a5f685fb3398b3c82c047e4fae0463a9c503705f5","22259488","1638923744","2021-12-08 00:35:44","0xba93f37118f9d0ac9f620cd7bfb9fd79635db7d3","0x78e16d2facb80ac536887d1376acd4eeedf2fa08","4,750","Swap Exact Tokens For ETH Supporting Fee On Transfer Tokens"
"0x45353fa0105b7f70447a94c13e0cf9415e88ef01534ff74b90f595b6910f6d3e","22259507","1638923782","2021-12-08 00:36:22","0xba93f37118f9d0ac9f620cd7bfb9fd79635db7d3","0x78e16d2facb80ac536887d1376acd4eeedf2fa08","8,550","Swap Exact Tokens For ETH Supporting Fee On Transfer Tokens"
"0xb5c08f9f2549d548ad5922f971d8fa42aac7894457fb3ede6fbf438ecdccfc15","22259528","1638923828","2021-12-08 00:37:08","0xba93f37118f9d0ac9f620cd7bfb9fd79635db7d3","0x78e16d2facb80ac536887d1376acd4eeedf2fa08","47,500","Swap Exact Tokens For ETH Supporting Fee On Transfer Tokens"
"0x96093423c4fc40ea5316a2a59a5e2b3cec8ca983813cdb39ce1b2bf835bed6ac","22259554","1638923880","2021-12-08 00:38:00","0xba93f37118f9d0ac9f620cd7bfb9fd79635db7d3","0x78e16d2facb80ac536887d1376acd4eeedf2fa08","142,500","Swap Exact Tokens For ETH Supporting Fee On Transfer Tokens"
"0x9ef8613bf4e0fe639a90f4a6643d269e06d0b83eada96595a9c3137ee8c04742","22259567","1638923906","2021-12-08 00:38:26","0x78e16d2facb80ac536887d1376acd4eeedf2fa08","0xba93f37118f9d0ac9f620cd7bfb9fd79635db7d3","95,515.149722649187682418","Swap Exact ETH For Tokens"
"0xbf935483fcf4389ddc9422434f081c689d8d1ae73cdcd7c25ed23129322a7da7","22290986","1638995629","2021-12-08 20:33:49","0xba93f37118f9d0ac9f620cd7bfb9fd79635db7d3","0x69b1277f4b40c1d3af666205a1ad54799c00d8c8","95,000","Transfer"
"0x5acb388ad1240471601381fa8f690e29181df1e1fd554f6eed8d5cf241c87efd","22291064","1638995789","2021-12-08 20:36:29","0xba93f37118f9d0ac9f620cd7bfb9fd79635db7d3","0x90d4f1bd47d26743d93c61525f22ba1276c24616","522,500","Transfer"
"0xdef3547df7fcdba36d01865ac8febb7076769fdd5e54723dc1eb9f7fdb667ef1","22291077","1638995819","2021-12-08 20:36:59","0x78e16d2facb80ac536887d1376acd4eeedf2fa08","0xdb6f1920a889355780af7570773609bd8cb1f498","3,080.832370690363625455","0x415565b0"
"0xdef3547df7fcdba36d01865ac8febb7076769fdd5e54723dc1eb9f7fdb667ef1","22291077","1638995819","2021-12-08 20:36:59","0xdb6f1920a889355780af7570773609bd8cb1f498","0x96c195f6643a3d797cb90cb6ba0ae2776d51b5f3","8.661961401143395239","0x415565b0"
"0xdef3547df7fcdba36d01865ac8febb7076769fdd5e54723dc1eb9f7fdb667ef1","22291077","1638995819","2021-12-08 20:36:59","0xdb6f1920a889355780af7570773609bd8cb1f498","0xba93f37118f9d0ac9f620cd7bfb9fd79635db7d3","2,918.128981117417773431","0x415565b0"
"0x6d5d228ec5a13291b4e8f46b4373823a7e1099021bdcc178e1dfaa6d83f9db35","22292385","1638998644","2021-12-08 21:24:04","0x90d4f1bd47d26743d93c61525f22ba1276c24616","0x78e16d2facb80ac536887d1376acd4eeedf2fa08","582.180313779541290233","Add Liquidity ETH"
"0x3cb23403f78a1a4356aa0a0d6f4fd19a358c8f7a6e7aa00d3c7c60a87141318e","22315882","1639049937","2021-12-09 11:38:57","0xba93f37118f9d0ac9f620cd7bfb9fd79635db7d3","0xa2891dfb278a53aadcc6e2c7dce12961a62b0a6d","95,000","Transfer"
"0xecd756efb7a514d9b06904807c6e6bdc83ac1916e08f7c0652cbbe8bd3834f47","22317364","1639053124","2021-12-09 12:32:04","0xefeea6f3a1bc5b165dcd855a69fa6f20945fbf92","0x78e16d2facb80ac536887d1376acd4eeedf2fa08","3,086.857046475537614675","Add Liquidity ETH"
"0x5eb4a957b46ba2dd7d062de387b6f9fdb2c545b4e66ea5c819c0f34e359580b7","22318618","1639055840","2021-12-09 13:17:20","0x78e16d2facb80ac536887d1376acd4eeedf2fa08","0xdb6f1920a889355780af7570773609bd8cb1f498","30,457.542508610946875487","0x415565b0"
